"id"	"trans"	"b2b"	"distance"	"count"	"score"
"chr11:65497689-65506516<->chr2:95165433-95184317"	TRUE	TRUE	NA	12	2.07031645016178
"chr4:110045847-110199199<->chr4:144210702-145098174"	FALSE	TRUE	34531915	31	2.07011347342177
"chr1:164555585-164899296<->chr1:174159411-174995308"	FALSE	TRUE	9849919	41	2.07006389690461
"chr11:65422775-65445540<->chr18:4775055-5004537"	TRUE	TRUE	NA	15	2.06982148909191
"chr11:65422775-65445540<->chr4:141636584-141733987"	TRUE	TRUE	NA	15	2.06982148909191
"chr11:65497689-65506516<->chr3:57197839-57227606"	TRUE	TRUE	NA	13	2.06964229362756
"chr11:65497689-65506516<->chr4:8482271-8516759"	TRUE	TRUE	NA	13	2.06964229362756
"chr12:72087267-72670758<->chr12:103746316-103768858"	FALSE	TRUE	31378574.5	9	2.06957511848186
"chr12:72087267-72670758<->chr12:79341206-79503396"	FALSE	TRUE	7043288.5	23	2.06957511848186
"chr11:65422775-65445540<->chr13:112690330-112887168"	TRUE	TRUE	NA	20	2.06955863005561
"chr20:47492979-47493085<->chr20:50958819-50963929"	FALSE	TRUE	3468342	2	2.06916317707876
"chr10:32267752-32378798<->chr11:65422775-65445540"	TRUE	TRUE	NA	28	2.06896919647238
"chr11:14643805-14872044<->chr3:59747278-61251459"	TRUE	TRUE	NA	23	2.06863308868597
"chr11:65422775-65445540<->chr12:12326057-12350242"	TRUE	TRUE	NA	11	2.06861506383351
"chr11:65422775-65445540<->chr22:50015124-50056935"	TRUE	TRUE	NA	12	2.06861143900726
"chr11:65422775-65445540<->chr5:61201305-61304811"	TRUE	TRUE	NA	15	2.0685677406832
"chr12:109116596-109268226<->chr2:62673852-63046487"	TRUE	TRUE	NA	37	2.06812492529915
"chr12:109116596-109268226<->chr14:26599756-27295516"	TRUE	TRUE	NA	20	2.06805114842263
"chr20:55408899-55684915<->chr20:55607853-55744938"	FALSE	TRUE	129488.5	478	2.067729048669
"chr11:65497689-65506516<->chr14:24216858-24232367"	TRUE	TRUE	NA	14	2.0676881780355
"chr1:161046947-161069970<->chr11:65422775-65445540"	TRUE	TRUE	NA	9	2.06738866392516
"chr11:65422775-65445540<->chr22:31212240-31280080"	TRUE	TRUE	NA	18	2.06686547299238
"chr11:65422775-65445540<->chr11:130844192-130865561"	FALSE	TRUE	65420719	12	2.06665664350975
"chr11:65497689-65506516<->chr17:78261350-78278492"	TRUE	TRUE	NA	10	2.06661313178835
"chr11:65497689-65506516<->chr21:37006151-37019662"	TRUE	TRUE	NA	10	2.06661313178835
"chr11:65497689-65506516<->chr8:103132964-103141475"	TRUE	TRUE	NA	10	2.06661313178835
"chr1:121519113-121575702<->chr11:65422775-65445540"	TRUE	TRUE	NA	7	2.06634612026036
"chr1:19682214-19799945<->chr11:65422775-65445540"	TRUE	TRUE	NA	20	2.06609728484346
"chr11:65497689-65506516<->chr17:7242201-7243814"	TRUE	TRUE	NA	9	2.06557055834718
"chr11:65497689-65506516<->chr2:95067075-95076900"	TRUE	TRUE	NA	9	2.06557055834718
"chr11:65497689-65506516<->chr8:38699275-38704855"	TRUE	TRUE	NA	9	2.06557055834718
"chr13:93226808-94408020<->chr20:34872147-34927962"	TRUE	TRUE	NA	27	2.06529756633799
"chr13:93226808-94408020<->chr7:80369576-80679277"	TRUE	TRUE	NA	27	2.06529756633799
"chr11:65497689-65506516<->chr2:234050680-234077134"	TRUE	TRUE	NA	12	2.06520011031539
"chr17:80419419-80419493<->chr17:81017970-81028079"	FALSE	TRUE	603568.5	1	2.06519823296417
"chr1:69567923-70151945<->chr2:62673852-63046487"	TRUE	TRUE	NA	17	2.06490131745487
"chr11:65497689-65506516<->chr17:5032601-5052009"	TRUE	TRUE	NA	11	2.06466862754747
"chr11:65497689-65506516<->chr2:101551593-101567901"	TRUE	TRUE	NA	11	2.06466862754747
"chr11:65422775-65445540<->chr12:50842921-50887884"	TRUE	TRUE	NA	11	2.0646127411956
"chr4:176012039-176014417<->chr7:128524017-128531069"	TRUE	TRUE	NA	3	2.06448468424773
"chr11:65422775-65445540<->chr14:100894771-101038859"	TRUE	TRUE	NA	27	2.06409232547197
"chr11:65422775-65445540<->chr20:61953470-62065810"	TRUE	TRUE	NA	17	2.06397252951389
"chr11:65497689-65506516<->chr2:199928914-199955736"	TRUE	TRUE	NA	16	2.06315412111787
"chr7:19918982-20140453<->chr7:20096138-20130475"	FALSE	TRUE	83589	409	2.0630920913636
"chr1:13892793-15118043<->chr1:118883047-118989556"	FALSE	TRUE	104430883.5	18	2.06302049506237
"chr13:108596153-109208005<->chr6:83210403-83431051"	TRUE	TRUE	NA	17	2.06301218586211
"chr11:65497689-65506516<->chr17:10699016-10730023"	TRUE	TRUE	NA	17	2.06281296656987
"chr10:45147395-45171389<->chr11:65497689-65506516"	TRUE	TRUE	NA	7	2.06230642709922
"chr2:62673852-63046487<->chr2:234952018-235055714"	FALSE	TRUE	172143696.5	11	2.06229808205289
"chr2:62673852-63046487<->chr2:151802652-151973949"	FALSE	TRUE	89028131	13	2.06229808205289
"chr2:62673852-63046487<->chr6:101181258-102070083"	TRUE	TRUE	NA	19	2.06229808205289
"chr11:65497689-65506516<->chr12:50112083-50120457"	TRUE	TRUE	NA	24	2.06228366364213
"chr2:62673852-63046487<->chr6:140575789-140898381"	TRUE	TRUE	NA	16	2.06219063307444
"chr10:112149866-112215377<->chr11:122028326-122556721"	TRUE	TRUE	NA	21	2.06216911615409
"chr10:112149866-112215377<->chr2:120735624-120992653"	TRUE	TRUE	NA	18	2.06216911615409
"chr4:53459302-53701405<->chr4:184755596-184826818"	FALSE	TRUE	131210853.5	14	2.06197669553158
"chr1:148156140-148186980<->chr11:65497689-65506516"	TRUE	TRUE	NA	6	2.06196998364963
"chr11:65497689-65506516<->chr22:38335763-38398929"	TRUE	TRUE	NA	18	2.06191974453936
"chr11:78652830-79441030<->chr5:66596362-67169595"	TRUE	TRUE	NA	23	2.06180976524085
"chr11:65422775-65445540<->chr2:241149577-241183652"	TRUE	TRUE	NA	14	2.06159916146812
"chr10:112149866-112215377<->chr14:80476984-80959517"	TRUE	TRUE	NA	19	2.06156576785145
"chr11:65422775-65445540<->chr5:176365488-176401865"	TRUE	TRUE	NA	16	2.0613310082878
"chr1:13892793-15118043<->chr3:28349179-29767537"	TRUE	TRUE	NA	25	2.06128676176292
"chr11:65497689-65506516<->chr17:30576465-30672789"	TRUE	TRUE	NA	14	2.06112312614038
"chr11:65497689-65506516<->chr5:115613211-115632992"	TRUE	TRUE	NA	14	2.06112312614038
"chr11:65422775-65445540<->chr15:98954150-99105824"	TRUE	TRUE	NA	17	2.06097331925216
"chr11:65422775-65445540<->chr2:172427355-172506459"	TRUE	TRUE	NA	20	2.06061184580003
"chr2:51032602-52407917<->chr8:19901718-19967259"	TRUE	TRUE	NA	16	2.06056475740864
"chr11:65422775-65445540<->chr6:87590068-87667453"	TRUE	TRUE	NA	18	2.06034780878812
"chr11:65497689-65506516<->chr19:7830234-7864976"	TRUE	TRUE	NA	18	2.06022778454348
"chr11:65497689-65506516<->chr2:231388977-231394991"	TRUE	TRUE	NA	8	2.06020668780741
"chr11:65497689-65506516<->chr2:237421421-237425276"	TRUE	TRUE	NA	8	2.06020668780741
"chr11:65497689-65506516<->chr7:100126786-100128495"	TRUE	TRUE	NA	8	2.06020668780741
"chr11:65497689-65506516<->chr6:108751655-108769942"	TRUE	TRUE	NA	12	2.06020668780741
"chr5:147390809-147510068<->chr5:158695917-159099916"	FALSE	TRUE	11447478	26	2.06008711668589
"chr3:134597802-135260467<->chr5:158695917-159099916"	TRUE	TRUE	NA	18	2.05933556348526
"chr3:28574792-30010391<->chr3:131533556-132285410"	FALSE	TRUE	102616891.5	19	2.05912870030325
"chr11:65422775-65445540<->chr12:110501656-110533556"	TRUE	TRUE	NA	13	2.05864752992303
"chr11:65422775-65445540<->chr17:58420168-58488408"	TRUE	TRUE	NA	13	2.05864752992303
"chr11:65497689-65506516<->chr3:52777596-52792068"	TRUE	TRUE	NA	18	2.0586013647569
"chr11:65422775-65445540<->chr17:81683327-81703138"	TRUE	TRUE	NA	15	2.05847916254327
"chr1:187070701-187686628<->chr1:245154986-245709432"	FALSE	TRUE	58053544.5	19	2.05847548677733
"chr2:144364365-144521057<->chr2:191846540-192044525"	FALSE	TRUE	47502821.5	20	2.05842115036397
"chr2:144364365-144521057<->chr2:153871923-154453979"	FALSE	TRUE	9720240	28	2.05842115036397
"chr1:87620804-88685204<->chr1:201622886-201826969"	FALSE	TRUE	113571923.5	21	2.05825930345434
"chr11:65497689-65506516<->chr16:66841434-66853448"	TRUE	TRUE	NA	11	2.05824570897058
"chr11:65497689-65506516<->chr20:32983774-33004433"	TRUE	TRUE	NA	11	2.05824570897058
"chr11:65497689-65506516<->chr20:45551154-45579326"	TRUE	TRUE	NA	11	2.05824570897058
"chr11:65497689-65506516<->chr22:37807906-37817176"	TRUE	TRUE	NA	11	2.05824570897058
"chr11:65497689-65506516<->chr16:30370935-30377991"	TRUE	TRUE	NA	10	2.05819325996089
"chr11:65497689-65506516<->chr3:45940934-45948351"	TRUE	TRUE	NA	10	2.05819325996089
"chr11:65422775-65445540<->chr14:81260657-81436465"	TRUE	TRUE	NA	16	2.05812720017676
"chr11:65422775-65445540<->chr7:117072073-117146480"	TRUE	TRUE	NA	16	2.05812720017676
"chr2:47924182-48314224<->chr2:54456318-54671446"	FALSE	TRUE	6444679	38	2.05798717675126
"chr11:65497689-65506516<->chr14:105172939-105181323"	TRUE	TRUE	NA	13	2.0576377757152
"chr11:65497689-65506516<->chr15:47359431-47396732"	TRUE	TRUE	NA	13	2.0576377757152
"chr11:65422775-65445540<->chr8:97644185-97730260"	TRUE	TRUE	NA	19	2.05751755272657
"chr2:213284380-214410501<->chr2:215942585-216034096"	FALSE	TRUE	2140900	54	2.05744737008125
"chr11:65422775-65445540<->chr4:40056851-40158252"	TRUE	TRUE	NA	17	2.05744617849917
"chr1:74705483-74733408<->chr11:65497689-65506516"	TRUE	TRUE	NA	11	2.05733259169088
"chr11:65497689-65506516<->chr9:101533854-101563344"	TRUE	TRUE	NA	15	2.05608215776067
"chr11:70467857-71252577<->chrM:1672-3229"	TRUE	TRUE	NA	17	2.05563507417894
"chr11:70467857-71252577<->chr7:80369576-80679277"	TRUE	TRUE	NA	18	2.05563507417894
"chr3:12897044-13283281<->chr3:78597240-79767998"	FALSE	TRUE	66092456.5	26	2.05561479545062
"chr3:12897044-13283281<->chr3:55508312-56468467"	FALSE	TRUE	42898227	22	2.05561479545062
"chr4:112818033-113384221<->chr8:104590734-105804539"	TRUE	TRUE	NA	22	2.05536202759735
"chr11:65497689-65506516<->chr8:23714067-23743042"	TRUE	TRUE	NA	12	2.05517899551234
"chr1:244653104-244709033<->chr11:65422775-65445540"	TRUE	TRUE	NA	14	2.05499399908569
"chr5:167284800-168264157<->chrM:1672-3229"	TRUE	TRUE	NA	16	2.05488073241799
"chr16:5239803-7713340<->chr16:7614231-7614992"	FALSE	TRUE	1138040	5	2.05476092836633
"chr11:65497689-65506516<->chr12:6462238-6470987"	TRUE	TRUE	NA	14	2.05472950957744
"chr11:65497689-65506516<->chr19:51571284-51592510"	TRUE	TRUE	NA	14	2.05472950957744
"chr11:65497689-65506516<->chr4:103077593-103099870"	TRUE	TRUE	NA	14	2.05472950957744
"chr10:34109561-34815325<->chr3:28574792-30010391"	TRUE	TRUE	NA	25	2.05470442526107
"chrX:118495899-118686163<->chrX:123184154-123490915"	FALSE	TRUE	4746503.5	29	2.05450116413468
"chr1:166057427-166167001<->chr11:65422775-65445540"	TRUE	TRUE	NA	12	2.05437137309894
"chr5:158695917-159099916<->chr8:62248592-63014000"	TRUE	TRUE	NA	17	2.05426221364751
"chr11:65497689-65506516<->chr2:197515572-197553699"	TRUE	TRUE	NA	16	2.05422921579702
"chr11:65497689-65506516<->chr4:83034448-83075818"	TRUE	TRUE	NA	16	2.05422921579702
"chr9:81977615-82780194<->chr9:82057648-82063682"	FALSE	TRUE	318239.5	28	2.0541881355204
"chr9:81977615-82780194<->chr9:98943180-99070792"	FALSE	TRUE	16628081.5	19	2.0541881355204
"chr11:65422775-65445540<->chr8:139600839-139704109"	TRUE	TRUE	NA	13	2.05413935682934
"chr11:65497689-65506516<->chr19:14472467-14475354"	TRUE	TRUE	NA	9	2.05403261961284
"chr11:65497689-65506516<->chr19:42297034-42303546"	TRUE	TRUE	NA	9	2.05403261961284
"chr11:65497689-65506516<->chr3:177683628-177691250"	TRUE	TRUE	NA	9	2.05403261961284
"chr11:65497689-65506516<->chr22:37166758-37182850"	TRUE	TRUE	NA	13	2.05373425741285
"chr11:65497689-65506516<->chr5:36864426-36876700"	TRUE	TRUE	NA	13	2.05373425741285
"chr2:108534356-108687246<->chr2:187712817-188384313"	FALSE	TRUE	79437764	20	2.05355568528389
"chr2:108534356-108687246<->chr2:163743914-164352223"	FALSE	TRUE	55437267.5	23	2.05355568528389
"chr11:65497689-65506516<->chr8:143247111-143276403"	TRUE	TRUE	NA	23	2.05342969072238
"chr4:140859808-141212877<->chr4:184755596-184826818"	FALSE	TRUE	43754864.5	32	2.05269496313551
"chr11:65497689-65506516<->chr19:38878556-38899862"	TRUE	TRUE	NA	18	2.0521859691039
"chr3:28349179-29767537<->chr3:33956973-34677247"	FALSE	TRUE	5258752	50	2.05210391664926
"chr11:65497689-65506516<->chr17:7563288-7578715"	TRUE	TRUE	NA	42	2.05202735114902
"chr11:65497689-65506516<->chr15:100849562-100861756"	TRUE	TRUE	NA	11	2.05202735114902
"chr11:65497689-65506516<->chr2:178463665-178478600"	TRUE	TRUE	NA	11	2.05202735114902
"chr14:32934397-33804176<->chrX:73940436-74293574"	TRUE	TRUE	NA	18	2.05145736962696
"chr11:65497689-65506516<->chr6:166922114-166957191"	TRUE	TRUE	NA	15	2.0508505983516
"chr11:65497689-65506516<->chr14:23969932-24051377"	TRUE	TRUE	NA	12	2.05036737723325
"chr11:65497689-65506516<->chr20:63547892-63556695"	TRUE	TRUE	NA	10	2.04985998997786
"chr11:65497689-65506516<->chr4:82374302-82384027"	TRUE	TRUE	NA	10	2.04985998997786
"chr11:65497689-65506516<->chr9:137048108-137054061"	TRUE	TRUE	NA	10	2.04985998997786
"chr11:65497689-65506516<->chr19:56567469-56588911"	TRUE	TRUE	NA	13	2.04984810610589
"chr11:65497689-65506516<->chr6:53647917-53665756"	TRUE	TRUE	NA	13	2.04984810610589
"chr2:7988684-8488090<->chr20:34872147-34927962"	TRUE	TRUE	NA	16	2.04963184769603
"chr12:47346167-47346297<->chr12:47706084-47742294"	FALSE	TRUE	377957	1	2.04944386595586
"chr11:65422775-65445540<->chr16:82035005-82098534"	TRUE	TRUE	NA	13	2.04928956187059
"chr11:65422775-65445540<->chr6:43370027-43425283"	TRUE	TRUE	NA	13	2.04928956187059
"chr11:65422775-65445540<->chr9:37650955-37746904"	TRUE	TRUE	NA	17	2.04916008498628
"chr11:14643805-14872044<->chr13:50082170-50906856"	TRUE	TRUE	NA	22	2.04893003511031
"chr11:65422775-65445540<->chr16:84294847-84329844"	TRUE	TRUE	NA	11	2.0487067611327
"chr2:62673852-63046487<->chr6:136342282-136550819"	TRUE	TRUE	NA	15	2.04865498623097
"chr11:65422775-65445540<->chr20:36777448-36863538"	TRUE	TRUE	NA	21	2.04860109744667
"chr2:62673852-63046487<->chr5:83940555-84384880"	TRUE	TRUE	NA	17	2.04858018273479
"chr5:66596362-67169595<->chr5:95962002-96631085"	FALSE	TRUE	29413565	34	2.04849635524458
"chr11:65497689-65506516<->chr19:37235508-37304395"	TRUE	TRUE	NA	14	2.04841244681966
"chr11:65422775-65445540<->chr4:89700346-89838315"	TRUE	TRUE	NA	15	2.04841140730349
"chr11:65422775-65445540<->chr5:132750820-132807241"	TRUE	TRUE	NA	15	2.04841140730349
"chr11:65422775-65445540<->chr3:52534014-52579237"	TRUE	TRUE	NA	18	2.04816845755821
"chr2:62673852-63046487<->chr2:102736906-103019900"	FALSE	TRUE	40018233.5	18	2.04802370593478
"chr11:65497689-65506516<->chr5:10225508-10249897"	TRUE	TRUE	NA	16	2.04757557715949
"chr11:78652830-79441030<->chr3:75906696-77649964"	TRUE	TRUE	NA	20	2.04747820804116
"chr11:65497689-65506516<->chr14:103697610-103715504"	TRUE	TRUE	NA	18	2.04729366720923
"chr2:62673852-63046487<->chr3:139935186-140577397"	TRUE	TRUE	NA	17	2.04724183917647
"chr11:65422775-65445540<->chr19:44025355-44087318"	TRUE	TRUE	NA	15	2.04700829601563
"chr11:65422775-65445540<->chr14:55781133-55796731"	TRUE	TRUE	NA	9	2.0469957074449
"chr5:158695917-159099916<->chr7:122318412-122886759"	TRUE	TRUE	NA	17	2.04688149306569
"chr1:32214473-32222359<->chr11:65497689-65506516"	TRUE	TRUE	NA	10	2.04651608702647
"chr10:112149866-112215377<->chr9:94726702-95087218"	TRUE	TRUE	NA	20	2.04648137696859
"chr11:65497689-65506516<->chr16:21300850-21339037"	TRUE	TRUE	NA	13	2.04576032242819
"chr11:65497689-65506516<->chr5:173778528-173809039"	TRUE	TRUE	NA	13	2.04576032242819
"chr11:65497689-65506516<->chr4:55819791-55837489"	TRUE	TRUE	NA	11	2.04560588927129
"chr1:108272944-108337853<->chr11:65497689-65506516"	TRUE	TRUE	NA	8	2.04558975048897
"chr11:65497689-65506516<->chr3:52245760-52250599"	TRUE	TRUE	NA	12	2.04545830610688
"chr11:65497689-65506516<->chr4:37073682-37133849"	TRUE	TRUE	NA	12	2.04545830610688
"chr11:65497689-65506516<->chr12:133037293-133063304"	TRUE	TRUE	NA	20	2.04542031693824
"chr11:65497689-65506516<->chr16:84648512-84667686"	TRUE	TRUE	NA	16	2.04542031693824
"chr11:65497689-65506516<->chr17:48026168-48038030"	TRUE	TRUE	NA	14	2.0452706972828
"chr11:65422775-65445540<->chr12:12891560-12917937"	TRUE	TRUE	NA	12	2.04502370206216
"chr11:65422775-65445540<->chr19:41350854-41425001"	TRUE	TRUE	NA	17	2.04469886277073
"chr11:65422775-65445540<->chr22:19783224-19854939"	TRUE	TRUE	NA	17	2.04469886277073
"chr11:65497689-65506516<->chr11:77589392-77610356"	FALSE	TRUE	12097771.5	18	2.04448368827839
"chr8:61500557-61714640<->chr8:70109783-70403808"	FALSE	TRUE	8649197	42	2.04405724449361
"chr8:61500557-61714640<->chr8:103500697-104256094"	FALSE	TRUE	42270797	26	2.04405724449361
"chr9:72900672-73080442<->chr9:76611377-76906114"	FALSE	TRUE	3768188.5	27	2.04378920949948
"chr11:65497689-65506516<->chr16:30904349-30910208"	TRUE	TRUE	NA	8	2.04372648572463
"chr11:65497689-65506516<->chr19:31588041-31595720"	TRUE	TRUE	NA	8	2.04372648572463
"chr11:65497689-65506516<->chr4:38276179-38279880"	TRUE	TRUE	NA	8	2.04372648572463
"chr10:112149866-112215377<->chr2:187712817-188384313"	TRUE	TRUE	NA	20	2.04367526716256
"chr1:47760529-47997385<->chr11:65422775-65445540"	TRUE	TRUE	NA	16	2.04361418650322
"chr10:122374697-122442602<->chr11:65422775-65445540"	TRUE	TRUE	NA	15	2.04339333240709
"chr1:13892793-15118043<->chr1:240775515-241357230"	FALSE	TRUE	226560954.5	12	2.04331355003746
"chr11:65497689-65506516<->chr22:45657020-45680130"	TRUE	TRUE	NA	15	2.04295042457528
"chr6:101181258-102070083<->chr7:80369576-80679277"	TRUE	TRUE	NA	18	2.04284463990836
"chr6:101181258-102070083<->chr6:161347418-162727775"	FALSE	TRUE	60411926	24	2.04284463990836
"chr2:62673852-63046487<->chr2:102311530-102398775"	FALSE	TRUE	39494983	12	2.04267555029828
"chr11:65497689-65506516<->chr15:78978890-78985926"	TRUE	TRUE	NA	9	2.04266347258493
"chr11:65497689-65506516<->chr20:23346942-23351486"	TRUE	TRUE	NA	9	2.04266347258493
"chr11:65497689-65506516<->chr8:24950956-24956721"	TRUE	TRUE	NA	9	2.04266347258493
"chr1:77779625-77879539<->chr11:65422775-65445540"	TRUE	TRUE	NA	16	2.04260734359914
"chr2:211375718-212538841<->chr4:184755596-184826818"	TRUE	TRUE	NA	18	2.04253545747128
"chr11:65422775-65445540<->chr13:29764372-29850617"	TRUE	TRUE	NA	18	2.04249573895267
"chr11:65422775-65445540<->chr3:56620134-56683237"	TRUE	TRUE	NA	18	2.04249573895267
"chr1:200739559-200860704<->chr11:65422775-65445540"	TRUE	TRUE	NA	20	2.04241218326427
"chr7:28299322-28825894<->chr7:33904309-34156427"	FALSE	TRUE	5467760	49	2.04239544809651
"chr11:65497689-65506516<->chr19:56538949-56556808"	TRUE	TRUE	NA	14	2.04210881019468
"chr11:78652830-79441030<->chr4:150264436-151015727"	TRUE	TRUE	NA	24	2.04209941295688
"chr3:111292720-111665750<->chr3:164714096-164831480"	FALSE	TRUE	53293553	11	2.04207661235119
"chr3:111292720-111665750<->chr3:158962236-159897366"	FALSE	TRUE	47950566	27	2.04207661235119
"chr3:111292720-111665750<->chr3:192796816-192917856"	FALSE	TRUE	81378101	11	2.04207661235119
"chr3:111292720-111665750<->chr4:92303967-93810157"	TRUE	TRUE	NA	15	2.04207661235119
"chr1:32247223-32248856<->chr11:65497689-65506516"	TRUE	TRUE	NA	5	2.04196287375142
"chr11:65497689-65506516<->chr17:7023051-7030290"	TRUE	TRUE	NA	10	2.04167432525636
"chr11:65497689-65506516<->chr5:149993119-150000654"	TRUE	TRUE	NA	10	2.04167432525636
"chr11:65497689-65506516<->chr7:108569868-108574850"	TRUE	TRUE	NA	10	2.04167432525636
"chr11:65497689-65506516<->chr7:42829673-42844438"	TRUE	TRUE	NA	10	2.04167432525636
"chr1:31629867-31644896<->chr11:65497689-65506516"	TRUE	TRUE	NA	12	2.04138340359177
"chr7:124032127-124489572<->chr7:127652195-128092609"	FALSE	TRUE	3611552.5	32	2.0413463205857
"chr11:65422775-65445540<->chr19:19254749-19273369"	TRUE	TRUE	NA	11	2.04109644649515
"chr15:33310963-33866121<->chr6:83210403-83431051"	TRUE	TRUE	NA	16	2.04079179708482
"chr15:33310963-33866121<->chr15:60488285-61229302"	FALSE	TRUE	27270251.5	26	2.04079179708482
"chr11:65497689-65506516<->chr18:12739491-12776140"	TRUE	TRUE	NA	12	2.04073302453141
"chr11:65497689-65506516<->chr19:10922186-10928681"	TRUE	TRUE	NA	12	2.04073302453141
"chr5:158695917-159099916<->chr5:174336296-174532457"	FALSE	TRUE	15536460	17	2.04072897842157
"chr1:175010790-175023425<->chr11:65497689-65506516"	TRUE	TRUE	NA	11	2.04062689818803
"chr10:88724545-88752756<->chr11:65422775-65445540"	TRUE	TRUE	NA	9	2.04000536101221
"chr11:65422775-65445540<->chr2:84971094-85059472"	TRUE	TRUE	NA	20	2.03987131078361
"chr2:143091363-143768352<->chr3:28574792-30010391"	TRUE	TRUE	NA	17	2.03984274597584
"chr11:65497689-65506516<->chr2:169509703-169526258"	TRUE	TRUE	NA	11	2.03948135394832
"chr11:123069873-123195248<->chr11:131370479-132336822"	FALSE	TRUE	8721090	48	2.03929178486541
"chr3:75356438-75362268<->chr3:75624276-75670156"	FALSE	TRUE	287863	1	2.0392841591129
"chr11:65422775-65445540<->chr5:174919083-174995513"	TRUE	TRUE	NA	12	2.03918404070437
"chr4:184755596-184826818<->chr5:124808982-125602227"	TRUE	TRUE	NA	19	2.03911376795071
"chr12:16347143-16609259<->chr12:20368538-20688583"	FALSE	TRUE	4050359.5	64	2.03889405797375
"chr11:65422775-65445540<->chrX:7928444-8374386"	TRUE	TRUE	NA	20	2.03874622236909
"chr11:14643805-14872044<->chrX:37349331-38687674"	TRUE	TRUE	NA	20	2.03868471910903
"chr3:186567404-186585800<->chr3:186579477-186772986"	FALSE	TRUE	99629.5	220	2.03841253492538
"chr8:84182788-84921844<->chr8:104590734-105804539"	FALSE	TRUE	20645320.5	28	2.03837361915678
"chr11:65497689-65506516<->chr5:52853184-52872925"	TRUE	TRUE	NA	13	2.03808204535107
"chr11:65497689-65506516<->chrX:134769567-134797232"	TRUE	TRUE	NA	13	2.03808204535107
"chr11:65497689-65506516<->chr21:14971471-14992854"	TRUE	TRUE	NA	20	2.03808204535107
"chr10:63664665-64693446<->chrM:1672-3229"	TRUE	TRUE	NA	16	2.0380688264175
"chr11:65422775-65445540<->chr8:86342548-86478420"	TRUE	TRUE	NA	21	2.03804251011136
"chr11:65497689-65506516<->chr17:17591429-17610485"	TRUE	TRUE	NA	18	2.0376451776427
"chr11:65422775-65445540<->chr7:27106185-27152581"	TRUE	TRUE	NA	20	2.03762251499927
"chr2:62673852-63046487<->chr4:150264436-151015727"	TRUE	TRUE	NA	26	2.03734250679676
"chr11:65422775-65445540<->chr2:169694489-169776989"	TRUE	TRUE	NA	17	2.03715538070831
"chr11:65422775-65445540<->chr2:201377208-201451500"	TRUE	TRUE	NA	17	2.03715538070831
"chr11:65422775-65445540<->chr2:47695531-47810063"	TRUE	TRUE	NA	17	2.03715538070831
"chr1:237042185-237833988<->chr5:158695917-159099916"	TRUE	TRUE	NA	16	2.03676573989861
"chr1:193121984-193254815<->chr1:196225780-196609225"	FALSE	TRUE	3229103	29	2.03673666086102
"chr10:112149866-112215377<->chr7:3301253-4269000"	TRUE	TRUE	NA	19	2.03672511087873
"chr11:65422775-65445540<->chr17:61452405-61485110"	TRUE	TRUE	NA	12	2.03670542850235
"chr11:65422775-65445540<->chr17:75588059-75626849"	TRUE	TRUE	NA	13	2.03670542850235
"chr11:65422775-65445540<->chr2:20063857-20106829"	TRUE	TRUE	NA	13	2.03670542850235
"chr11:65422775-65445540<->chr3:114127581-114199407"	TRUE	TRUE	NA	13	2.03670542850235
"chr11:24235478-24262218<->chr11:65497689-65506516"	FALSE	TRUE	41253254.5	13	2.03664088780484
"chr11:65497689-65506516<->chr2:95145001-95165413"	TRUE	TRUE	NA	16	2.03653871960466
"chr11:65497689-65506516<->chr3:49121115-49133118"	TRUE	TRUE	NA	18	2.03596331281007
"chr11:65497689-65506516<->chr20:25612936-25624014"	TRUE	TRUE	NA	12	2.03572460826064
"chr11:65497689-65506516<->chr19:18257098-18274509"	TRUE	TRUE	NA	14	2.03572460826064
"chr1:87129766-87169198<->chr11:65422775-65445540"	TRUE	TRUE	NA	15	2.03569620819296
"chrY:14522574-14845650<->chrY:14793643-14804033"	FALSE	TRUE	114726	185	2.03541219629222
"chr11:65422775-65445540<->chr14:30437993-30573629"	TRUE	TRUE	NA	16	2.03524476839439
"chr11:65422775-65445540<->chr17:19334309-19378193"	TRUE	TRUE	NA	16	2.03524476839439
"chr12:23529505-24562544<->chr21:34787802-36004667"	TRUE	TRUE	NA	30	2.03513387314451
"chr11:65497689-65506516<->chr14:23938220-24052555"	TRUE	TRUE	NA	15	2.03505522541777
"chr11:65422775-65445540<->chr6:112988312-113084454"	TRUE	TRUE	NA	15	2.03484336912175
"chr3:111292720-111665750<->chr3:146909686-147370656"	FALSE	TRUE	35660936	19	2.03456496027684
"chr11:65497689-65506516<->chr3:133746041-133796641"	TRUE	TRUE	NA	22	2.03441993698493
"chr5:158695917-159099916<->chr5:170763351-170814047"	FALSE	TRUE	11890782.5	11	2.0343562315926
"chr2:108534356-108687246<->chr2:144666313-145262988"	FALSE	TRUE	36353849.5	26	2.03428376507281
"chr5:158695917-159099916<->chr5:161907112-162001536"	FALSE	TRUE	3056407.5	20	2.03421926430411
"chr5:158695917-159099916<->chr6:1623807-2245605"	TRUE	TRUE	NA	20	2.03421926430411
"chr11:65497689-65506516<->chr12:112906784-112933222"	TRUE	TRUE	NA	13	2.03419399522409
"chr11:65497689-65506516<->chr2:96859719-96870757"	TRUE	TRUE	NA	13	2.03419399522409
"chr11:65422775-65445540<->chr16:82044337-82139631"	TRUE	TRUE	NA	14	2.03411154205154
